order_id,payment_sequential,payment_type,payment_installments,payment_value
1fb17f08-c858-48e6-9b71-3d7ea3e96b67,1,voucher,4,10562.07
1fb17f08-c858-48e6-9b71-3d7ea3e96b67,2,upi,3,844.7
2f2b42c2-3049-4a04-84bb-0f69fe9011e4,1,credit_card,5,4525.78
804c90a1-bf99-43ac-ab34-55010169dbf9,1,voucher,2,2081.0
804c90a1-bf99-43ac-ab34-55010169dbf9,2,voucher,2,11078.05
a960888d-e03b-484f-9660-3aaf0a4ebf5e,1,debit_card,3,7513.26
9a2c9179-ac3d-467c-bb6f-416e1f7923cb,1,debit_card,2,7336.68
a42274e5-cd05-4ba4-a8ba-7f84b6ec59f7,1,debit_card,2,3567.74
a42274e5-cd05-4ba4-a8ba-7f84b6ec59f7,2,voucher,5,910.21
d3eab017-3d4c-4241-a399-d3a05518466b,1,credit_card,6,6594.68
2db116da-b848-41b6-bc90-1b6513c0c1eb,1,upi,6,5724.94
2db116da-b848-41b6-bc90-1b6513c0c1eb,2,credit_card,4,2620.71
99467b0c-927b-4a7f-9e9d-32c268d26c1a,1,credit_card,4,6200.93
99467b0c-927b-4a7f-9e9d-32c268d26c1a,2,debit_card,3,4190.8
614c42c3-467c-4639-b523-ba7cd1b0844f,1,credit_card,4,7268.32
fba4ef9a-ad8a-4e68-962d-cfd39e028d6c,1,voucher,4,6503.14
2c146747-4f8c-4239-9644-6e885b7c9b12,1,voucher,3,9586.89
a2f63156-a74c-496d-a920-7134c6ff5e34,1,upi,3,4960.9
ef5ebbad-b492-4c91-8a3f-d0fdfab37d60,1,debit_card,4,13761.99
2d9f0aff-d5d2-492e-9a01-1569590d0450,1,upi,2,5252.22
469c8639-8711-4b17-bdc8-12a429b59527,1,upi,1,3961.77
469c8639-8711-4b17-bdc8-12a429b59527,2,voucher,3,5923.94
13c8f739-fba8-4383-8375-f0d9d2c3fa5f,1,upi,1,11085.41
f501d1a7-ddc3-4cf5-8d17-fcf5835b24da,1,upi,1,2994.86
f501d1a7-ddc3-4cf5-8d17-fcf5835b24da,2,credit_card,3,4903.77
c69d753f-ab93-4a26-acdf-4b9f001d0667,1,debit_card,4,1411.82
a3e7bd1d-f2b4-4298-ab63-430e394338a7,1,debit_card,2,15975.61
f05bdc8c-6074-4d02-8ff5-e575745f4198,1,debit_card,2,10201.06
25e85dc2-f4e2-4a53-993a-3ee7d989e593,1,voucher,3,13488.87
20711dbb-5dd0-46ff-b0d0-7888d7ce51f2,1,credit_card,2,6452.15
54e21eb0-2912-486e-8a47-dbf508d5c08b,1,credit_card,5,8588.16
98e68449-abb5-403c-890b-2c2043aa7556,1,upi,3,2015.33
98e68449-abb5-403c-890b-2c2043aa7556,2,voucher,4,4005.33
6bd8a9a9-2386-4611-ba9a-af803d7671bf,1,upi,1,16180.6
1aa2d30f-0afe-4982-8df4-b0c14f9456bf,1,credit_card,1,9355.11
5ac5ab85-b438-4686-b728-004de5426cbc,1,debit_card,2,10189.23
43effae2-b43a-49cc-a874-dab0087da999,1,credit_card,4,1171.36
43effae2-b43a-49cc-a874-dab0087da999,2,debit_card,6,3069.11
58887cbf-d7cf-424a-9c86-f0a48de125b8,1,upi,5,8396.58
2268dc1c-e46d-4a16-93ca-203147d4471b,1,upi,1,12000.64
f12443b8-8c12-43e8-a085-0be6f202f567,1,upi,3,12726.94
64f40425-bbb9-4b6c-aea1-6f0acb97bcf4,1,credit_card,5,9795.76
64f40425-bbb9-4b6c-aea1-6f0acb97bcf4,2,credit_card,4,70.06
2d2670f9-04bb-4add-b9f4-a40ed6caf437,1,upi,1,5886.9
c2cc5ce8-2973-49a9-a189-51de3339b337,1,upi,2,6886.89
8616c423-b826-46ad-a9a7-329268c7e696,1,debit_card,5,6030.89
52183fc3-3512-4517-9bcf-906483b2456c,1,voucher,2,6074.4
e566372b-886f-40c0-a41a-0c9f32c69b49,1,upi,6,5751.13
92634e0c-b3c9-4934-aba5-63d14241ded4,1,upi,2,9635.7
790023cc-76e4-447e-9fef-ce52c6de7464,1,credit_card,1,1252.03
790023cc-76e4-447e-9fef-ce52c6de7464,2,voucher,2,4370.12
91703d1c-1867-449c-ac22-60723d43b91a,1,debit_card,4,6703.72
50671aea-b94d-44b8-a093-4318df723b44,1,voucher,6,901.66
50671aea-b94d-44b8-a093-4318df723b44,2,voucher,5,5294.57
72fccc36-7698-4b8a-8dfe-ae90e3a88d33,1,voucher,5,8372.62
72fccc36-7698-4b8a-8dfe-ae90e3a88d33,2,voucher,6,3837.94
7351403f-b9fa-496d-82a5-57e87c0ff92e,1,debit_card,5,3200.93
7351403f-b9fa-496d-82a5-57e87c0ff92e,2,voucher,3,1456.42
07056fe6-8607-4080-a18c-9c8de0c1eb97,1,voucher,2,9016.11
07056fe6-8607-4080-a18c-9c8de0c1eb97,2,voucher,2,1849.39
8577683d-b271-4ddd-ae8d-58373370db30,1,upi,1,13125.84
b3885e06-a90e-435d-80ea-208a76f47b4f,1,debit_card,3,6878.66
b3885e06-a90e-435d-80ea-208a76f47b4f,2,credit_card,5,3617.95
b4e14fbc-d5ec-4cff-a20b-2ae988a51bd6,1,voucher,4,12014.9
8c14e95e-f4fd-4769-b107-2b32fc9dc6e2,1,debit_card,1,8938.88
c90d54b4-b535-44b5-b6e3-f944e8aaea89,1,voucher,2,6031.69
ee8542b9-dbd9-412e-b5bd-52d7353798d2,1,upi,4,6915.96
1b19e0af-4c63-485f-9cc7-9107998d81ad,1,upi,4,1836.25
1b19e0af-4c63-485f-9cc7-9107998d81ad,2,upi,6,5576.5
60453f24-f9d7-4251-8433-7cb24f138523,1,voucher,2,8303.42
5c4a83e9-a603-4faf-a5b0-6ce5a6d08826,1,credit_card,2,13815.78
49f71ac1-32b5-4a35-8256-28cffa478d5a,1,debit_card,4,11507.72
e597e67f-3b9f-4436-b0c9-ee7e5d25b51f,1,voucher,6,9522.2
7f897a3e-bc39-430b-a1cb-3683682cc548,1,debit_card,2,6876.88
8020ce08-6f3a-4450-8c74-304d936cefc3,1,upi,4,5765.86
425289f8-cf69-4c2f-834c-bd7b7491277a,1,upi,2,7237.13
81b097ae-fe6a-4749-b953-6acdbfd232dd,1,credit_card,3,2659.39
81b097ae-fe6a-4749-b953-6acdbfd232dd,2,debit_card,1,4723.09
68d095c4-75ec-4c11-8b93-934591b3c4bd,1,voucher,4,5097.39
01795a70-00c3-401d-bd63-d5268be2c3a6,1,voucher,1,6596.55
01795a70-00c3-401d-bd63-d5268be2c3a6,2,debit_card,3,5439.42
8ccfd15d-debd-4a87-a214-5c5a4dd5bd75,1,voucher,1,10944.98
8ccfd15d-debd-4a87-a214-5c5a4dd5bd75,2,voucher,1,2113.01
410235c3-1c6c-4b79-8867-7f30aeda9a01,1,debit_card,2,7338.92
ab5201e2-ae92-4d54-acdf-2169fdab9c85,1,upi,1,10023.6
344d10bb-fa5b-4223-839d-cb54e470b369,1,upi,6,17701.29
41fb6b3b-db2c-4d1b-aedb-98c4f0e5f33e,1,debit_card,1,10997.11
41fb6b3b-db2c-4d1b-aedb-98c4f0e5f33e,2,credit_card,5,1204.17
79d01051-fcfb-43f3-b61b-faa5bd94c44d,1,debit_card,1,7590.4
f6e4b516-9f2e-496e-bb14-8510a416892a,1,voucher,3,14598.61
b36808da-669a-47af-9689-ca436f6d6cf8,1,voucher,3,237.1
b36808da-669a-47af-9689-ca436f6d6cf8,2,debit_card,3,8759.92
2d189df6-807d-4a0d-a8d5-c005264c0ffe,1,credit_card,5,7695.82
63bb00e6-d173-4bdb-a8ea-e0c54acd6230,1,credit_card,4,1591.54
63bb00e6-d173-4bdb-a8ea-e0c54acd6230,2,voucher,4,11519.93
4157e1a2-67a3-4a6b-a87f-1e4bca792f2a,1,credit_card,6,7328.9
4157e1a2-67a3-4a6b-a87f-1e4bca792f2a,2,credit_card,2,38.92
d49de97b-ea2f-4bec-bfa9-f31545667d82,1,debit_card,6,9590.26
a45f8f98-6e10-4922-b4d2-27aa06bb3a26,1,voucher,6,3422.23
a45f8f98-6e10-4922-b4d2-27aa06bb3a26,2,debit_card,2,5074.62
77e923d5-7622-4a70-ac80-66d6905f87e7,1,upi,1,8700.33
34cd1cb4-4de9-41f4-adf3-599603b24ffc,1,voucher,3,1505.89
34cd1cb4-4de9-41f4-adf3-599603b24ffc,2,voucher,2,8431.9
baeea3c8-d3ad-48f0-9b6e-a563e50652e9,1,credit_card,3,4884.36
11d40c24-6bcd-4892-a63c-4012a2c72dd6,1,upi,2,8295.96
b99bfb8c-d618-46e0-9e0e-60c79d57c917,1,upi,4,5348.07
443e7c28-ffef-4700-ae6d-dd32812f83ea,1,voucher,5,5087.47
aa7c1528-5ae2-4bea-a74f-bc6cdba5c78c,1,debit_card,2,9781.53
aa7c1528-5ae2-4bea-a74f-bc6cdba5c78c,2,credit_card,1,1317.63
8ff2c01c-0381-44f0-9940-6a7be31b9238,1,credit_card,3,11618.68
12117f7d-24db-441f-8b97-f01716fd851b,1,voucher,1,7763.14
12117f7d-24db-441f-8b97-f01716fd851b,2,upi,4,413.96
9a9d185f-e813-4fc6-a18d-dedb276558c7,1,voucher,1,9837.17
8e8027a0-0902-4580-a560-440b490db9de,1,voucher,3,7062.11
051d5aee-67ab-4b08-b633-26d58e238e80,1,debit_card,4,4289.53
051d5aee-67ab-4b08-b633-26d58e238e80,2,debit_card,5,2659.45
264bd572-5dff-4c0c-addb-7c426c231a63,1,debit_card,6,6931.53
264bd572-5dff-4c0c-addb-7c426c231a63,2,debit_card,5,2113.39
fbd0c46b-3b91-4450-93ac-672ea832ae38,1,debit_card,5,3147.03
71df8f3b-917b-4a92-abc0-1af45ddb67d3,1,upi,1,6807.73
cd21f221-d217-4978-bf0b-4713c4f600ea,1,voucher,3,5113.94
f6acfd7c-7d0e-4d2b-ae4f-c66b3ab5dfb6,1,debit_card,4,4340.26
063e9607-0183-4906-93dc-0ffc2398019e,1,voucher,1,8471.88
063e9607-0183-4906-93dc-0ffc2398019e,2,debit_card,3,4250.97
ecf7df49-0924-4b02-82c9-a234c86544c5,1,upi,5,12036.57
a183bd7d-03a4-488c-9e40-37a790c168d5,1,upi,2,4662.46
9a91b9b5-5e3c-4df4-85df-1b892e80c469,1,upi,1,7432.46
2d53fee4-0376-4d83-8112-252594b35e8e,1,debit_card,4,2067.28
2d53fee4-0376-4d83-8112-252594b35e8e,2,voucher,4,4651.01
afd8eec9-c3c0-44ca-8b7c-87b79eeec076,1,debit_card,3,3352.34
afd8eec9-c3c0-44ca-8b7c-87b79eeec076,2,credit_card,2,228.78
ca8c86ce-8ce5-4e5c-9564-aa9dcefb42a1,1,voucher,6,8637.83
efca4dde-d4a7-4567-a9d6-15144d862c76,1,debit_card,1,5837.31
ea471146-4d14-417a-9ab0-d3d27d412a8f,1,voucher,4,9278.63
3be01ed8-b5a9-46ed-87b2-b87f0376c945,1,voucher,4,7001.85
7ed313a9-85e6-46c3-8d9a-2b8f9faf710d,1,debit_card,3,10774.2
7ac30b5d-b655-4ce2-9e20-eb25b076a3fb,1,debit_card,2,14038.55
0ffae363-b8d4-412f-b50b-982db16ed7dc,1,voucher,4,13091.74
4ed340f1-dc35-434d-ad1d-e197e2f0a1fc,1,upi,4,4733.71
4ed340f1-dc35-434d-ad1d-e197e2f0a1fc,2,voucher,2,2448.49
1da23a9d-2c52-4c1e-a83d-5ddecc24dc60,1,upi,5,7480.04
82dcb0c6-322a-42a6-8437-fdac9bc20bb5,1,debit_card,2,12039.09
a1d8992d-96e2-427c-9e7f-70eb26cd00cf,1,debit_card,5,4845.03
a1d8992d-96e2-427c-9e7f-70eb26cd00cf,2,voucher,1,5102.29
3721e0a9-1538-4359-bdf1-9e6a4a62dc4a,1,credit_card,1,12991.48
2b64ab63-daf5-4b4f-9e1d-116054f9c75e,1,credit_card,2,1859.03
2b64ab63-daf5-4b4f-9e1d-116054f9c75e,2,voucher,4,7935.85
759baa54-aa6a-4210-a9fd-3a88d8f229ba,1,upi,1,12447.89
8cc63a4a-c142-44cc-afb5-18102235e985,1,voucher,2,4134.25
ab6fba61-e45a-4f69-b03d-60316dc4fae7,1,upi,3,7929.89
b9d511ed-d6ec-4edb-8a05-190e3aa12270,1,debit_card,6,7612.26
b88a7bbf-2f4c-473f-b2b3-f85dffda5ca9,1,credit_card,1,1680.04
b88a7bbf-2f4c-473f-b2b3-f85dffda5ca9,2,upi,3,6035.14
683c6cd6-7c44-4313-a680-267b7155d77c,1,credit_card,1,12616.91
f98fd94b-5767-4a5e-9622-dbf4124e5145,1,credit_card,1,9911.82
f98fd94b-5767-4a5e-9622-dbf4124e5145,2,credit_card,2,335.65
9bce0a40-7522-4059-8cf6-4a278513ac8c,1,voucher,4,9775.93
a2d257a4-dbf2-49d4-85c9-fea9d6863014,1,debit_card,5,17212.81
3d007664-ecc4-4da1-9e0e-6955413c9f4e,1,credit_card,5,11419.37
15afb27a-de0a-44d3-9e81-5b999c98eaaa,1,upi,1,6536.11
f4078fd6-a985-4cc8-ab15-5b896038c8e2,1,debit_card,2,14781.93
35982f1f-386a-4640-95c3-4fb190a960e9,1,credit_card,4,11796.23
35982f1f-386a-4640-95c3-4fb190a960e9,2,upi,6,520.38
319671e0-9ad3-4399-86a5-e7a681197e3b,1,credit_card,4,9633.49
0d568548-598b-45da-a589-1ac4e3759073,1,upi,6,8420.76
1c1a7d46-c3e3-4ae1-9094-87850aac42f1,1,voucher,3,8148.15
0a81942a-cae9-49db-8ce0-7f36cd9e13f4,1,debit_card,3,1938.26
0a81942a-cae9-49db-8ce0-7f36cd9e13f4,2,voucher,4,7583.73
cbf1e0c9-aa67-4604-b743-dc997ad62b9e,1,debit_card,6,11348.15
3a332224-069f-4280-a257-b480ddef9694,1,upi,2,10566.73
09c5a298-cfe4-48e7-8999-2932cb14bfa9,1,upi,6,6941.28
3963ea01-3114-40c2-94f7-8cb18df2b01e,1,credit_card,1,8328.1
87c83f19-d363-4474-bedb-6f9c8efd8ab1,1,credit_card,2,5416.72
db67f823-a20b-4e40-afdb-80fe7425453c,1,voucher,2,11757.06
056c0e92-53ce-4d99-9975-187665f2a8e9,1,credit_card,3,1335.62
993142d2-4e9a-495e-9075-2848f839fc31,1,debit_card,5,11287.11
cc470e7f-5369-431d-a67e-1190422495a7,1,voucher,4,9805.55
be1679b9-94ce-44d5-8c0c-4743b444ad9d,1,credit_card,6,8147.45
63fb52a8-480b-4125-9e32-96ae9089637b,1,debit_card,6,3616.06
63fb52a8-480b-4125-9e32-96ae9089637b,2,upi,4,5479.26
5997bf33-3416-4bd7-a299-f935ff4d8830,1,credit_card,3,5042.36
5997bf33-3416-4bd7-a299-f935ff4d8830,2,upi,4,3752.31
b69c216e-f68f-4197-a262-f53a68ab298f,1,debit_card,1,8161.81
cd9c4683-8a70-44f2-a67a-7d5517ff44a7,1,credit_card,3,7213.52
fb11ffd9-e313-4f0c-9c93-ddc90313b40c,1,upi,4,10543.74
d57e5276-2739-4b2c-a100-9291f299fe4b,1,voucher,6,10393.89
a16a972b-9477-40eb-beea-26dcec67d0c3,1,voucher,2,9639.54
83020449-e973-4a23-8b23-06c7ba911d27,1,voucher,6,7131.94
b070818e-2586-4e39-becb-2effcdb0ecae,1,upi,1,8944.14
a7037725-7101-416d-b8cb-87eeaff3cd97,1,debit_card,4,6100.7
8f6f2f25-469b-4269-af77-155ed336235a,1,voucher,3,9382.88
c51ded04-a142-4167-b0e5-bb4af7ffea17,1,credit_card,2,8917.81
18b3c723-5335-437b-89fc-21638f78998d,1,voucher,3,13208.52
011e81ed-7ca0-4928-83f5-2c6f1f697b29,1,upi,4,6607.78
0d0eb1b0-fcea-4276-b286-23b50d0c2a03,1,credit_card,6,8832.4
be4a5121-2d61-4e6b-a9bf-b2363829e231,1,debit_card,5,8887.05
bc021a42-7975-4030-ae55-9fefcf1fb6d6,1,debit_card,1,11461.24
eecbdd90-3980-40da-9969-b3d374c279a1,1,voucher,5,11176.38
cb802962-8d09-4f03-b8de-bed91f8652eb,1,upi,2,9076.85
3425c5ac-564f-47fa-ae11-05afda088652,1,debit_card,5,7156.29
47df76de-cf0b-4c82-ad79-ea0bf37b0aec,1,upi,4,10743.89
8502dda9-ed0e-42d5-a8f4-c8ff0c9904e2,1,credit_card,4,4680.23
8502dda9-ed0e-42d5-a8f4-c8ff0c9904e2,2,debit_card,5,2226.55
98bb9d3e-9bc9-44ef-b5cd-3aceea08048c,1,credit_card,3,8992.75
d4574f35-7ba1-4a5e-9f20-c7585a0b89c0,1,credit_card,4,6973.59
7763213f-ffc7-453d-ba4f-1e4638f9db2f,1,credit_card,4,559.52
7763213f-ffc7-453d-ba4f-1e4638f9db2f,2,voucher,4,4199.6
c6fc2242-d50f-4b8e-87a0-c3e61d46f6ed,1,upi,3,892.18
c6fc2242-d50f-4b8e-87a0-c3e61d46f6ed,2,upi,4,9770.5
213d22cb-96f3-4740-a53c-605acda298ca,1,debit_card,6,4612.99
3fd8787e-01c7-4d69-bed3-eadb08e0208c,1,upi,6,9155.49
d60ff368-0996-4a6b-8dc9-5edcc978f32a,1,debit_card,4,2332.53
d60ff368-0996-4a6b-8dc9-5edcc978f32a,2,debit_card,1,6667.67
667417e7-cea1-4425-886f-098f8ecff44a,1,upi,1,2281.28
667417e7-cea1-4425-886f-098f8ecff44a,2,upi,4,9580.09
749598c6-d121-44c7-ae1b-a7824c02f712,1,voucher,1,4070.86
83a49299-5f80-459c-92e4-32f72a8c201c,1,credit_card,1,8034.63
397d6c28-04f4-4356-9047-2888c4f3f7a1,1,voucher,1,13268.05
0ba66a47-7cd8-4d9d-a1ae-5de396c53653,1,debit_card,5,4054.09
0ba66a47-7cd8-4d9d-a1ae-5de396c53653,2,credit_card,4,1989.68
4576b7ba-b804-481a-b0a9-b93a118c2980,1,upi,5,1309.61
4576b7ba-b804-481a-b0a9-b93a118c2980,2,debit_card,1,9780.42
dfe7a7a7-65a7-4453-a893-e5f414b87adc,1,voucher,5,12470.97
774432f2-be33-440a-9b6e-9172929c9577,1,debit_card,2,6958.25
774432f2-be33-440a-9b6e-9172929c9577,2,upi,1,2417.39
87d60531-7685-4ffb-a191-75a5aba21f81,1,voucher,1,5011.56
87d60531-7685-4ffb-a191-75a5aba21f81,2,debit_card,6,5501.38
427a9683-845f-4107-82ba-e93c59c87124,1,voucher,1,7924.46
ee926973-26b4-4b2a-b549-2a9263adcb35,1,upi,6,8031.06
d8a5c5bc-4ff4-4194-b638-d3d7ebfe1edd,1,debit_card,2,6975.61
d8a5c5bc-4ff4-4194-b638-d3d7ebfe1edd,2,debit_card,6,4214.99
142f89fa-dbb2-40e7-a2f6-5694dc50f8c5,1,voucher,2,5814.71
1090f85b-e212-43f0-8418-99989847f689,1,upi,6,2546.59
ccdf53bf-529f-45de-a7ea-0f9025992e01,1,debit_card,1,13340.58
abfacf5f-1188-460b-958e-649560c77207,1,debit_card,5,8346.15
a9be8411-2f24-4ce0-962d-7a81a45a76e6,1,credit_card,1,3836.7
a9be8411-2f24-4ce0-962d-7a81a45a76e6,2,upi,1,3227.13
010c5973-ce35-48d6-8570-1e7e13741e42,1,upi,1,11552.08
085cd9de-7bac-4f5a-a085-71146763f32b,1,upi,1,9474.43
c8ab879c-5aa4-4ce6-9c7b-662bf72c474e,1,debit_card,1,9476.54
b00d6529-f59e-44be-84fa-89d2cf77a1a4,1,voucher,5,2359.48
b00d6529-f59e-44be-84fa-89d2cf77a1a4,2,credit_card,4,2666.91
80eeea21-3919-49b2-8966-f093ddcb67ae,1,debit_card,1,2806.84
80eeea21-3919-49b2-8966-f093ddcb67ae,2,debit_card,1,3136.58
43e4fc82-ad90-4019-b961-14a39ce55ff9,1,upi,4,4119.77
c570feab-9a08-4700-b4c2-209429394025,1,debit_card,6,10220.91
faa4fb39-f4e2-417b-8435-cf66b4c2bcea,1,credit_card,1,11787.17
73bbf090-0938-42f4-8f58-195136e92e32,1,upi,3,4186.05
4a1bd858-bbb0-4a6a-96a0-0c6f0fff7e91,1,upi,4,4651.72
7c18c8d7-9945-4d77-bc8d-19d985a31798,1,debit_card,1,1601.48
7c18c8d7-9945-4d77-bc8d-19d985a31798,2,debit_card,4,9974.42
90b610d4-d8f5-48c6-9eb6-fab2cdd2e198,1,credit_card,5,5137.09
c96a7f5b-d541-4322-88cc-efa062443e01,1,upi,2,6958.18
5fc2d55f-770c-4ee8-88c7-211f2c1814b0,1,voucher,5,8862.94
ac66b8b5-0f18-413b-ba71-3b5fb4282cb7,1,credit_card,6,5322.22
ac66b8b5-0f18-413b-ba71-3b5fb4282cb7,2,upi,6,2281.3
6144bea4-624d-4560-9a67-2856f838f064,1,voucher,4,7907.53
f9bb8250-3c10-4df4-b4e4-3877d9d3cb10,1,debit_card,2,6535.06
687c27ba-9417-4674-925e-1eb41aa5667f,1,credit_card,4,7562.27
0fa01243-fa24-49c1-82ef-87e03cbe1338,1,credit_card,5,9650.22
dd403141-0699-49da-b804-cf678fe57769,1,credit_card,6,10348.49
d39607c4-73da-4a33-88d5-284ad5200cd1,1,debit_card,4,13920.22
27e64358-6298-48a0-b34a-394645f57525,1,credit_card,3,1102.79
27e64358-6298-48a0-b34a-394645f57525,2,voucher,1,4084.53
4521396c-4ad0-4ff2-82f4-7e25227e5c41,1,credit_card,5,13075.18
3799a1c0-ee66-45a0-b63f-36c78869f7bb,1,credit_card,5,5259.52
3799a1c0-ee66-45a0-b63f-36c78869f7bb,2,upi,4,2893.24
59dfe0c3-cd7f-4eee-a5de-fc515513feed,1,debit_card,1,5491.49
3f17b11d-d1b3-4490-b182-dbdc82cb1c30,1,credit_card,6,3659.68
3f17b11d-d1b3-4490-b182-dbdc82cb1c30,2,debit_card,2,1892.99
bd576c90-a1f0-4dce-8d6a-1d562cb233c2,1,voucher,3,11226.72
ad86a0c6-fb48-4c9f-8c6b-e8b0feef0748,1,credit_card,1,7123.53
08f62f23-ab78-45a8-9cd6-68cab0e09a71,1,upi,6,7997.78
89219b24-f6d3-4449-ac24-296c9302e6f1,1,voucher,2,7549.11
03b04e9d-89a3-456a-860a-91e89c31c78e,1,debit_card,4,8069.9
aae681ff-b2f8-4f88-98a5-1bf5d19ac9a3,1,debit_card,1,6128.13
97d87416-dbdd-4b98-a763-c9731b5edcac,1,debit_card,6,9489.2
13230f85-58d5-41a5-9077-f84044938949,1,voucher,1,8522.68
b0cb4ca3-1f53-42a1-8cab-cb8f3a0b85be,1,debit_card,3,9740.93
23c8d239-bee2-45a0-af67-4c272e68fe72,1,credit_card,2,6729.75
a030c816-8387-4350-921d-f3ee8dc2bbea,1,credit_card,3,4999.74
a030c816-8387-4350-921d-f3ee8dc2bbea,2,credit_card,1,3802.35
41621b86-ed49-435b-af89-b4466ad7e98c,1,debit_card,3,5510.98
2802bc90-7a4d-4b72-b05c-f83cbc4c42a5,1,upi,5,5103.91
83ddb632-291d-493a-9e1b-eb653c74ff73,1,credit_card,2,8997.52
aecf0665-4b9c-4d1d-ab34-29b92688dd08,1,debit_card,3,9471.35
b0871789-af20-4e09-9d66-7a24feaf661a,1,credit_card,6,7407.59
b0871789-af20-4e09-9d66-7a24feaf661a,2,debit_card,5,1872.54
eeccdc65-b2f8-4dde-a7c8-2ac07c603a1a,1,debit_card,1,3024.75
eeccdc65-b2f8-4dde-a7c8-2ac07c603a1a,2,voucher,1,5438.51
b0ec2e11-8e90-4f6d-8bd6-7ea5b74be705,1,voucher,1,6735.38
3c00d79e-c0a5-4f9e-b44d-2fa7e811a99b,1,debit_card,3,3123.16
3c00d79e-c0a5-4f9e-b44d-2fa7e811a99b,2,credit_card,2,3308.95
a6184131-de9c-45da-8f48-ebaabf3e40d9,1,credit_card,5,7224.48
807c2557-2482-4520-8c4c-ef85f2268a11,1,credit_card,4,3270.63
36c5fe40-6846-4f5f-ab76-042001168072,1,voucher,3,7708.33
b5fea206-484b-4e96-ace7-852d8c9967c6,1,credit_card,3,12828.28
a3c21b7d-0863-49d9-b579-e3726991bc98,1,upi,1,10119.51
9885c656-1d19-4eb9-a103-4cdd4dab7ef6,1,upi,2,10284.07
77224cce-02cd-487b-bf18-c2b45529c6fb,1,credit_card,6,8383.7
77224cce-02cd-487b-bf18-c2b45529c6fb,2,credit_card,4,7387.83
794df75b-8467-454a-b3e0-0816d1e0cad8,1,upi,2,6715.84
375f35a6-432f-43a2-a78a-deb7e5c9e6ea,1,upi,4,2864.24
375f35a6-432f-43a2-a78a-deb7e5c9e6ea,2,credit_card,6,2150.74
f8f0ec09-9de3-403a-869b-2978bfada1fe,1,debit_card,5,8234.07
f8f0ec09-9de3-403a-869b-2978bfada1fe,2,upi,4,120.57
9baf279e-0775-48a9-a589-b5ad8b37fa43,1,upi,1,2354.68
9baf279e-0775-48a9-a589-b5ad8b37fa43,2,voucher,2,2941.37
1e0d0ac1-ec9c-4914-a79a-9d8bf210c516,1,voucher,2,1339.61
1e0d0ac1-ec9c-4914-a79a-9d8bf210c516,2,debit_card,3,2474.24
4ca54ed4-c8b3-442b-af3c-a35c8ddf69fc,1,voucher,5,4393.32
01248d7c-1752-4c82-8fc6-1a467117613b,1,debit_card,3,5091.36
6ac2aedc-0728-4154-868e-6fe8354b7b7b,1,credit_card,6,6929.65
4d0bb271-b311-4bb5-876b-9fce19568f77,1,debit_card,6,9063.39
f831060d-741a-4a1e-af10-640b34cd70f6,1,voucher,1,5601.39
f831060d-741a-4a1e-af10-640b34cd70f6,2,credit_card,4,5300.02
aa58a592-21a9-4330-bd98-c9eec25fe355,1,upi,6,1341.6
aa58a592-21a9-4330-bd98-c9eec25fe355,2,debit_card,6,4557.23
5723961d-d2a3-4c99-a5a0-5606e85d16ad,1,upi,6,11693.47
193e28c0-b50d-4a2b-b0eb-7797ff35d88b,1,credit_card,6,8548.17
193e28c0-b50d-4a2b-b0eb-7797ff35d88b,2,upi,2,188.57
0a9c052b-15a9-480a-9ccb-6b03e8de0b3b,1,credit_card,2,594.29
0a9c052b-15a9-480a-9ccb-6b03e8de0b3b,2,upi,6,6101.89
9ccd791b-3adb-4336-9642-c86d88257254,1,credit_card,6,8173.83
c09a6a57-8d38-43cd-ae7b-7b8a56bf01c8,1,upi,2,7156.18
c330c094-cf8f-409b-91ea-eb6892fd6210,1,credit_card,5,9094.75
b7d4fd16-6de1-4733-ade2-0db8e67d72ed,1,upi,6,10247.14
5311a793-7b99-4446-83ea-6e428dffe9be,1,credit_card,4,11164.06
dea418c1-8142-4692-9c34-55fa967fcdff,1,debit_card,2,6243.47
71376a03-ae26-43ce-b53c-87f641edec64,1,upi,2,5390.64
f47d8db2-a089-4337-8973-6cc3a19289a6,1,credit_card,3,8410.83
f47d8db2-a089-4337-8973-6cc3a19289a6,2,debit_card,4,2633.57
34838b81-79ce-4f08-9b35-fa125f47e988,1,debit_card,4,8339.8
f7d77f43-cbe9-4fb1-8b5a-12b9907b3036,1,upi,6,9288.19
f7d77f43-cbe9-4fb1-8b5a-12b9907b3036,2,upi,2,1437.86
94ed9ce3-8648-49c9-9b92-483c42516240,1,debit_card,2,8473.65
f62cdccc-016a-4026-8318-8ea65f18e258,1,upi,4,174.88
f62cdccc-016a-4026-8318-8ea65f18e258,2,voucher,3,11836.2
bde35d7d-c513-4671-892e-1d1affb5308d,1,credit_card,3,9936.04
ae107a29-560c-4b73-aa96-55e0984416f2,1,voucher,4,8581.6
60eb08ad-9f90-4892-8074-9f2f7c0fca6b,1,credit_card,1,11048.91
833fb1c6-bc92-4562-997a-8cc694e03e2d,1,voucher,5,3066.74
833fb1c6-bc92-4562-997a-8cc694e03e2d,2,debit_card,2,3038.44
951ffdd4-4b5d-4300-bcb2-fa45595e4e68,1,credit_card,3,4972.53
67e54261-b8ca-4b6f-93c2-48185c261be7,1,debit_card,3,9934.48
93b53913-4470-4797-9857-9431098e536d,1,voucher,1,10486.27
